Genomic bins	B7_22mMystic	B9_PosControlEColiMystic	A3_1mMystic	A7_9mMystic	B3_17mMystic	A5_5mMystic	H2_PosControlEBAlly	A4_3mMystic	B5_20mMystic	B1_13mMystic	A1_FB_ShallowInflow	B6_21mMystic	B2_15mMystic	H3_PosControlEMAlly	B4_19mMystic	A6_7mMystic	A8_11mMystic
bin.87	0.831216893475	0.0	6.4266185887	4.08726036545	1.4644792558	4.50225647173	0.00294916563135	6.01134820756	1.29427483834	3.93429612636	7.91586829882	0.976115868749	1.27831035576	0.0162500234438	1.0527812056	5.25747476583	3.24151212564
bin.67	8.62633154172	0.0	0.00597914499066	0.00748440921336	4.65982202405	0.00732265860556	0.0	0.0102108557365	11.3742439854	0.162974320853	0.0415643576854	10.0752677937	2.87285472994	0.00829840571215	10.7353500267	0.00682458379676	0.015015056015
bin.2	1.49645730525	0.0	0.039138657848	0.0993959149554	5.32410647316	0.179499799438	0.000566133774546	0.0441562113444	1.56260118274	1.09919915324	0.236958849698	1.49960262881	17.0713546506	0.0196866187159	1.2392983659	0.0523027058607	0.144107168738
bin.5	0.216972700758	0.0	0.356651137426	9.26024294502	0.496309699963	1.46886029495	0.000634536411529	0.388414628414	0.221751686621	2.71944648729	0.0326557851291	0.193183333786	2.20935026074	0.00355606242132	0.189008092966	4.24741055551	8.63102522157
bin.11	2.1070845647	0.0072983613749	9.11848203037	10.7557797879	4.91230214092	20.2946626388	0.00543821091919	7.52231431709	2.85422108298	16.7570620249	4.97916170977	2.46547391791	6.94023900005	0.00999814493138	2.65181601153	9.4533805874	10.3106750369
bin.31	0.259378945882	0.00178405109452	0.124997962979	26.2622100093	0.755028060865	0.66265842529	0.00154678367732	0.152747021949	0.242408653824	7.9427610766	0.184338074002	0.285838570664	1.43140487114	0.0203075710662	0.304149994867	4.74651456566	29.8052804898
bin.7	2.0397319257	0.00391348378271	0.515908355385	0.332730254687	6.59991707543	0.410674835866	0.0	0.448929533974	3.57312656001	5.13215358468	0.502184666495	2.78340779897	8.79452906178	0.00546315241816	3.22199161662	0.359008436942	0.957352394559
bin.58	6.17167659394	0.00307790016675	0.0330991956598	0.679810528377	3.83261967252	0.0728805284361	0.0	0.0447538782817	8.83135684092	2.83002410548	0.145860286172	7.25432802263	2.19155575221	0.00428710449114	8.72787359301	0.089895371799	4.11764247162
bin.72	1.25139475159	0.00376251347497	0.114040176343	0.309270009138	5.31230715593	0.718886530202	0.00244815957227	0.123401150674	1.9264832043	10.2544832985	0.479604785989	1.43146550457	10.5052183012	0.0215412781752	1.90976180974	0.227623069378	1.3979316971
bin.69	1.08146255055	0.0	0.0897818532612	4.76695338794	2.42925197469	0.383721875013	0.0	0.0814596956891	1.48661303558	8.07586793247	0.210425782233	1.25228895017	3.06748291392	0.0116960695168	1.33296481699	2.55785581795	8.38242640808
bin.21	0.532946037343	0.0	0.741390523031	33.6719768695	2.52869870883	15.1875114301	0.0	0.754662119469	0.776313853979	23.3367498061	0.452471482201	0.660811582952	8.23741269644	0.00813509877846	0.745453581287	46.4778322781	25.9464730317
bin.65	5.4894265071	0.0	1.24467628438	10.0874316742	14.9751053488	3.01620485938	0.00852828646927	1.06657578457	8.83383558007	27.3097170707	0.976149657931	6.97354822889	22.2539731452	0.0278377008614	8.65208498933	9.2230666401	16.5449038546
bin.51	0.426625163358	0.0	1.33043894013	18.8241779608	2.38744151026	27.1385058569	0.0	1.14668187245	0.681711769225	16.7512588189	0.647938219922	0.59782128091	6.1479321877	0.00789373749658	0.612799508298	31.9196580484	22.224911591
bin.75	0.271242524471	0.0	15.69898037	12.0224672571	0.305582500345	6.26937205818	0.00227128221773	15.7607924994	0.283345499955	2.78041788014	4.7555174936	0.25118563672	0.608308185992	0.036715563929	0.214989899523	15.8154531882	6.97975430341
bin.47	1.59918959798	0.0	0.00737511277743	0.0126958048662	8.18797429775	0.417266147291	0.00105762959683	0.0114702425076	1.91467120128	0.903778412362	0.0514916832995	1.67895067483	8.31197129258	0.00208164321568	2.15376869558	0.020640569741	0.024548214195
bin.57	7.66851825127	0.00317076771125	0.0190046605785	0.0244908577935	22.1655943996	0.0530004287755	0.00173758878352	0.0222092339543	6.00856184535	5.7933561222	0.0847771088049	7.75444790366	26.356685772	0.00237313579848	7.03810703992	0.014433649038	0.0422654043919
bin.23	2.04204685527	0.00737703728612	1.44806131253	84.1954500236	1.12145820992	2.43109400349	0.00280336201836	1.63374680875	1.41684988296	36.9229930456	23.5194199733	1.94569646407	1.4815594807	0.0543446904952	1.66043483021	5.37162787622	96.3495073179
